EID,SERIAL_NUMBER,MODEL_NUMBER,VERSION,TESTER_NAME,OVER_ALL_RESULT,COMMENT,START_TIME,END_TIME,Fixture,Module,ESC_Type,ESC,SETPOINT_TEMP_SPEC,TEMP_TOLERANCE_SPEC,FWD_1,FWD_2,FWD_3,FWD_4,FWD_5,FWD_6,FWD_7,FWD_8,FWD_9,FWD_10,FWD_11,FWD_12,FWD_13,FWD_14,FWD_15,FWD_16,FWD_17,FWD_18,FWD_19,FWD_20,REF_1,REF_2,REF_3,REF_4,REF_5,REF_6,REF_7,REF_8,REF_9,REF_10,REF_11,REF_12,REF_13,REF_14,REF_15,REF_16,REF_17,REF_18,REF_19,REF_20,pulseREF_1,pulseREF_2,pulseREF_3,pulseREF_4,pulseREF_5,pulseREF_6,pulseREF_7,pulseREF_8,pulseREF_9,pulseREF_10,pulseREF_11,pulseREF_12,pulseREF_13,pulseREF_14,pulseREF_15,pulseREF_16,pulseREF_17,pulseREF_18,pulseREF_19,pulseREF_20,VOLTSQR_1,VOLTSQR_2,VOLTSQR_3,VOLTSQR_4,VOLTSQR_5,VOLTSQR_6,VOLTSQR_7,VOLTSQR_8,VOLTSQR_9,VOLTSQR_10,VOLTSQR_11,VOLTSQR_12,VOLTSQR_13,VOLTSQR_14,VOLTSQR_15,VOLTSQR_16,VOLTSQR_17,VOLTSQR_18,VOLTSQR_19,VOLTSQR_20,pulseVOLTSQR_1,pulseVOLTSQR_2,pulseVOLTSQR_3,pulseVOLTSQR_4,pulseVOLTSQR_5,pulseVOLTSQR_6,pulseVOLTSQR_7,pulseVOLTSQR_8,pulseVOLTSQR_9,pulseVOLTSQR_10,pulseVOLTSQR_11,pulseVOLTSQR_12,pulseVOLTSQR_13,pulseVOLTSQR_14,pulseVOLTSQR_15,pulseVOLTSQR_16,pulseVOLTSQR_17,pulseVOLTSQR_18,pulseVOLTSQR_19,pulseVOLTSQR_20,SPEC_MIN_ER,SPEC_MAX_ER,SPEC_MIN_RSQ,SPEC_MAX_RSQ,SLOPE_SPEC_MIN,SLOPE_SPEC_MAX,SETPOINT_PRESSURE,SPEC_MIN_ESC_CAP,SPEC_MAX_ESC_CAP,CAPACITANCE,ESC_CAP_MEAS,SLOPE,pulseSLOPE,EFFECTIVERES,pulseEFFECTIVERES,YINTERCEPT,pulseYINTERCEPT,RSQUARED,pulseRSQUARED,Corvus_Installed,BIASTEMP,ADVCIVPKPosA,ADVCIVPKPosB,ADVCIVPKPosA_Idle,ADVCIVPKPosB_Idle,PM_Result_Dir_Name,SLOPE_RATIO,LOWER_SLOPE_RATIO_SPEC,UPPER_SLOPE_RATIO_SPEC,RF_Pulsing_Configuration,CorvusType
Gemini_KGXAZ-1091,KGXAZ-1091,KiyoGXPM,2,Thannabalan Krishnan,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:36:36 AM,0/1/1900 12:48:50 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.8242,323066,421475,519825,614866,709062,803469,895548,983105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.6445,324771,424450,520997,618365,712784,807507,900667,991308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,320,NULL,48973.9,49321.5,NULL,NULL,21381.2,20770.8,0.998562,0.998703,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1091_3_PM1,0.992952364,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1083,KGXAZ-1083,KiyoGXPM,2,Ainaa Emeera Surizan,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:06:07 AM,0/1/1900 12:15:38 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.2728,315887,416828,511883,606485,705659,793972,891125,980717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.2041,316620,419288,513425,610315,707982,798291,887952,979543,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,48775.2,48713.7,NULL,NULL,17959.5,19774,0.999001,0.99869,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1083_3_PM1,1.001262479,0.98,1.005,ARIA_Stanza,Extended
PEN-F268322-PM2,KGXF-1839,KiyoGXPM,2,TB 9-04,FAILED,Slope and/or Rsqr values out of spec range.,0/1/1900 12:34:47 AM,0/1/1900 12:54:25 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.3772,307451,398647,485897,587565,674599,759287,843566,935646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.3591,307048,397922,487418,587162,674162,759759,844740,938417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.45,NULL,46601.5,46641.3,NULL,NULL,23465.5,21460.5,0.998043,0.998489,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1839_3_PM2,NULL,0.98,1.005,ARIA_Forte,Extended
PEN-F268322-PM2,KGXF-1839,KiyoGXPM,2,TB 9-04,PASSED,NULL,0/1/1900 12:13:10 AM,0/1/1900 12:25:51 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.0136,318581,421225,521276,609615,707055,802942,890843,985101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.0136,318581,421225,521276,609615,707055,802942,890843,985101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.45,NULL,48947,48947,NULL,NULL,21876.8,21876.8,0.998611,0.998611,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1839_3_PM2,1,0.98,1.005,ARIA_Forte,Extended
Gemini_KGXAZ-1064,KGXAZ-1064,KiyoGXPM,2,Rebazar Kwalian,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:46:49 AM,0/1/1900 12:09:12 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.4911,306902,400079,498091,591050,680132,773992,868570,952204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.4462,309472,403230,500685,587364,675937,769857,862458,946714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,47422.5,46955.1,NULL,NULL,16923.5,20465.3,0.999061,0.998654,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1064_3_PM1,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1064,KGXAZ-1064,KiyoGXPM,2,Rebazar Kwalian,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:16:03 AM,0/1/1900 12:27:57 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.1165,312736,407083,507340,601248,692779,782138,877347,965179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.4652,313209,409124,510944,603063,695697,786176,878667,968461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,47973.3,48109.6,NULL,NULL,18413.8,18992.5,0.998959,0.998883,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1064_3_PM1,0.997166886,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1078,KGXAZ-1078,KiyoGXPM,2,Ikhram Mohamad Shariff,FAILED,Process Terminated on step #1,0/1/1900 12:28:30 AM,0/1/1900 12:37:53 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1090,KGXAZ-1090,KiyoGXPM,2,Muhammad Mifzal Iktisham Aziz,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:24:52 AM,0/1/1900 12:37:21 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.186,300394,397458,490031,576582,671074,760140,851336,933358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.3968,302009,399431,491688,580792,673560,765674,853162,919931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,46534.9,46259.3,NULL,NULL,17159.2,20888,0.999006,0.998061,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1090_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1090,KGXAZ-1090,KiyoGXPM,2,Muhammad Mifzal Iktisham Aziz,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:37:40 AM,0/1/1900 12:46:14 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.186,300394,397458,490031,576582,671074,760140,851336,933358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.3968,302009,399431,491688,580792,673560,765674,853162,919931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,46534.9,46259.3,NULL,NULL,17159.2,20888,0.999006,0.998061,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1090_3_PM4,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1090,KGXAZ-1090,KiyoGXPM,2,Muhammad Mifzal Iktisham Aziz,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:46:59 AM,0/1/1900 12:59:33 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.8798,306174,407377,497544,589675,684290,772977,865107,949174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.8798,306174,407377,497544,589675,684290,772977,865107,949174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,47287.3,47287.3,NULL,NULL,18316.5,18316.5,0.998898,0.998898,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1090_3_PM4,1,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1066,KGXAZ-1066,KiyoGXPM,2,Zulkarnain Ahmad Abdul Nasir,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:11:37 AM,0/1/1900 12:23:32 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20E-06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0592,321080,421374,519713,615956,711233,799734,894640,982366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.2691,324070,425153,522825,620670,715580,807474,900430,974149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,207,NULL,48912.7,48857.4,NULL,NULL,21855.8,25243,0.998498,0.997623,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1066_3_PM3,1.001131865,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1089,KGXAZ-1089,KiyoGXPM,2,Muhammad AlHafiz Muhammad Zaki,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:16:26 AM,0/1/1900 12:27:25 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0.000160929,1.43E-06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.7779,301228,395954,486054,574267,661134,749956,838733,920861,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.0616,301432,397735,486154,575957,661045,753123,842713,924950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206.83,NULL,45779,45988.2,NULL,NULL,19826,18968.5,0.998625,0.998775,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1089_3_PM3,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1089,KGXAZ-1089,KiyoGXPM,2,Muhammad AlHafiz Muhammad Zaki,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:30:20 AM,0/1/1900 12:38:54 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1.43E-06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.9667,322859,427711,523255,624554,718164,815593,907720,920861,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.9667,322859,427711,523255,624554,718164,815593,907720,924950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206.83,NULL,50301.4,50301.4,NULL,NULL,16050,16050,0.998899,0.998899,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1089_3_PM3,1,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1065,KGXAZ-1065,KiyoGXPM,2,Syamirul Shahnon,FAILED,On step #1:  Label missing: 'TEST_FAILED',0/1/1900 12:41:52 AM,0/1/1900 12:56:02 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0011,300033,396977,486264,575667,662578,750713,843031,923952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.6745,301868,398267,487835,571808,658177,747699,836516,919186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,45985.3,45580.6,NULL,NULL,18672.8,21222.8,0.998775,0.998445,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1065_3_PM2,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1065,KGXAZ-1065,KiyoGXPM,2,Syamirul Shahnon,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:57:43 AM,0/1/1900 12:11:39 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.7036,98333.3,109972,119282,125235,131334,136783,141998,146840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.7036,98333.3,109972,119282,125235,131334,136783,141998,146840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,6328.62,6328.62,NULL,NULL,39175.2,39175.2,0.794484,0.794484,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1065_3_PM2,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1065,KGXAZ-1065,KiyoGXPM,2,Syamirul Shahnon,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:12:41 AM,0/1/1900 12:23:30 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.8922,305750,398946,497834,587559,676367,763975,852367,939497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.8922,305750,398946,497834,587559,676367,763975,852367,939497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206.37,NULL,46638.4,46638.4,NULL,NULL,20075.5,20075.5,0.998661,0.998661,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1065_3_PM2,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1065,KGXAZ-1065,KiyoGXPM,2,Syamirul Shahnon,FAILED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:24:59 AM,0/1/1900 12:33:21 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.9037,308108,404016,496839,585482,679627,769406,857606,943796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.9037,308108,404016,496839,585482,679627,769406,857606,943796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205,NULL,46960.2,46960.2,NULL,NULL,19169.7,19169.7,0.998805,0.998805,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1065_3_PM2,NULL,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1065,KGXAZ-1065,KiyoGXPM,2,Syamirul Shahnon,PASSED,On step #1:  Key 'PM_Result_Dir_Name' can not be overwritten in spec.,0/1/1900 12:43:09 AM,0/1/1900 12:51:41 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.6604,308167,409355,499782,590890,684899,773588,866159,949944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.6604,308167,409355,499782,590890,684899,773588,866159,949944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,206,NULL,47276.5,47276.5,NULL,NULL,19618,19618,0.998757,0.998757,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1065_3_PM2,1,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1067,KGXAZ-1067,KiyoGXPM,2,Muhammad Azizi Azahar,PASSED,On step #1:  Label missing: 'TEST_FAILED',0/1/1900 12:14:16 AM,0/1/1900 12:24:28 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.7942,309175,402765,499735,592193,683655,776646,867393,958213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.058,309732,404270,502727,594154,683715,778436,868733,960292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,205.333,NULL,47627.4,47685.2,NULL,NULL,16847,17387.2,0.999112,0.999052,Installed,NULL,NULL,NULL,NULL,NULL,KGXAZ-1067_3_PM4,0.998787884,0.98,1.005,ARIA_Stanza,Extended
Gemini_KGXAZ-1105,KGXAZ-1105,KiyoGXPM,1.7,Yusreen Amlee Zubir,FAILED,NULL,0/1/1900 12:23:20 AM,0/1/1900 12:23:37 AM,,,"839-101612-068,839-101612-05..",,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,,NULL,0.98,1.005,"ARIA_Forte,ARIA_Presto,ARIA_..",Extended
Gemini_KGXAZ-1105,KGXAZ-1105,KiyoGXPM,1.7,Yusreen Amlee Zubir,FAILED,NULL,0/1/1900 12:24:00 AM,0/1/1900 12:24:16 AM,,,"839-101612-068,839-101612-05..",,63,6,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,47090,57390,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,,NULL,0.98,1.005,"ARIA_Forte,ARIA_Presto,ARIA_..",Extended
